order_id,order_date,customer_id,product_id,quantity,selling_price,discount,returned
O046762,2025-10-08,C01840,P0467,1,17009.55,0.1,No
O046763,2025-09-14,C05670,P0010,1,14649.64,0.15,No
O046764,2025-03-09,C03704,P0438,2,6412.0,0.15,No
O046765,2025-09-26,C03181,P0364,2,4103.42,0.05,No
O046766,2025-08-03,C07600,P0455,1,14048.14,0.0,No
O046767,2025-06-25,C00936,P0199,4,16253.01,0.15,No
O046768,2025-08-21,C04398,P0051,1,17680.6,0.0,No
O046769,2025-06-12,C03666,P0207,1,5174.01,0.1,No
O046770,2025-05-31,C05455,P0429,3,789.7,0.15,No
O046771,2025-05-31,C02245,P0124,2,19783.72,0.1,No
O046772,2025-12-10,C08948,P0213,1,17739.26,0.05,No
O046773,2025-06-30,C08414,P0479,2,418.72,0.0,No
O046774,2025-02-14,C05340,P0480,5,8939.5,0.15,No
O046775,2025-06-01,C04715,P0059,3,3395.63,0.2,Yes
O046776,2025-02-25,C03060,P0050,2,13016.35,0.15,No
O046777,2025-05-12,C05076,P0063,1,5856.48,0.0,No
O046778,2025-08-04,C09460,P0235,1,7444.12,0.1,No
O046779,2025-07-12,C09500,P0141,2,2035.24,0.15,Yes
O046780,2025-09-14,C01152,P0205,3,11143.54,0.15,No
O046781,2025-11-22,C03987,P0190,1,20916.2,0.25,No
O046782,2025-12-30,C08505,P0384,1,20408.24,0.1,No
O046783,2025-08-03,C08659,P0233,5,9090.5,0.2,Yes
O046784,2025-11-26,C00853,P0237,2,13161.26,0.25,No
O046785,2025-12-12,C05255,P0488,1,15652.73,0.15,No
O046786,2025-05-26,C01374,P0253,1,10271.09,0.15,Yes
O046787,2025-06-11,C00353,P0168,4,3607.78,0.0,No
O046788,2025-01-16,C01503,P0176,1,17886.76,0.2,No
O046789,2025-02-14,C00629,P0369,3,11337.54,0.25,No
O046790,2025-11-18,C03006,P0103,1,4834.76,0.1,No
O046791,2025-03-05,C08236,P0026,1,3099.81,0.25,No
O046792,2025-02-28,C06263,P0302,1,16386.98,0.2,No
O046793,2025-12-26,C07119,P0045,3,1076.62,0.2,No
O046794,2025-04-22,C03964,P0239,1,13735.78,0.05,No
O046795,2025-12-10,C06393,P0430,3,16347.68,0.25,No
O046796,2025-01-19,C08556,P0451,2,1110.87,0.0,No
O046797,2025-05-23,C04180,P0392,5,1078.24,0.1,No
O046798,2025-04-13,C01666,P0104,5,18242.76,0.0,No
O046799,2025-03-19,C06175,P0110,1,3897.73,0.0,No
O046800,2025-12-02,C00050,P0366,1,11078.85,0.0,No
O046801,2025-09-14,C05903,P0155,2,17906.25,0.0,No
O046802,2025-08-05,C01038,P0323,1,6951.17,0.15,No
O046803,2025-09-07,C06423,P0376,1,18265.52,0.15,No
O046804,2025-05-06,C06199,P0193,1,3787.37,0.25,Yes
O046805,2025-08-23,C04305,P0380,2,7751.48,0.15,No
O046806,2025-12-25,C01024,P0320,1,5620.69,0.1,No
O046807,2025-03-18,C00448,P0237,1,13161.26,0.15,No
O046808,2025-10-26,C05269,P0208,1,18850.02,0.1,No
O046809,2025-11-14,C01937,P0417,1,16005.13,0.15,No
O046810,2025-10-24,C03570,P0442,4,4715.08,0.15,No
O046811,2025-05-17,C02037,P0084,1,17129.55,0.05,No
O046812,2025-04-05,C00106,P0139,1,20804.16,0.2,No
O046813,2025-03-29,C01936,P0424,1,6838.02,0.0,No
O046814,2025-03-11,C08870,P0115,1,9179.53,0.0,No
O046815,2025-09-23,C03935,P0450,4,3768.61,0.05,No
O046816,2025-11-29,C07934,P0232,1,12424.02,0.25,No
O046817,2025-03-23,C01253,P0182,1,10089.55,0.15,No
O046818,2025-06-21,C09011,P0012,3,9462.34,0.2,No
O046819,2025-12-13,C04671,P0052,5,637.5,0.0,No
O046820,2025-04-14,C00882,P0237,1,13161.26,0.2,No
O046821,2025-11-06,C09696,P0477,1,3109.27,0.0,No
O046822,2025-01-15,C04373,P0483,3,6653.56,0.15,No
O046823,2025-12-10,C01458,P0401,2,1395.4,0.1,No
O046824,2025-02-10,C07845,P0312,1,2980.79,0.2,No
O046825,2025-08-04,C01332,P0135,3,5467.72,0.1,No
O046826,2025-12-24,C09594,P0132,3,11747.66,0.2,Yes
O046827,2025-03-01,C00857,P0189,1,17768.06,0.25,No
O046828,2025-12-08,C00176,P0298,1,18715.45,0.1,No
O046829,2025-12-07,C06626,P0063,1,5856.48,0.2,No
O046830,2025-05-19,C09960,P0352,1,9612.15,0.05,No
O046831,2025-09-28,C03456,P0077,1,5450.5,0.1,No
O046832,2025-02-20,C05498,P0229,2,18884.6,0.0,No
O046833,2025-04-17,C04190,P0375,1,3824.38,0.15,No
O046834,2025-02-14,C09173,P0340,5,6874.74,0.1,No
O046835,2025-06-17,C01387,P0042,3,7539.1,0.0,No
O046836,2025-04-25,C09423,P0271,1,14213.96,0.15,No
O046837,2025-05-04,C00634,P0332,2,13518.82,0.25,No
O046838,2025-11-12,C09373,P0133,2,1558.75,0.1,No
O046839,2025-06-26,C03207,P0187,4,9100.08,0.05,No
O046840,2025-08-02,C09907,P0034,4,11851.15,0.25,No
O046841,2025-08-31,C09920,P0472,1,15919.08,0.15,No
O046842,2025-03-09,C06884,P0322,2,18890.7,0.0,No
O046843,2025-11-08,C06501,P0067,1,10376.04,0.2,No
O046844,2025-03-01,C04902,P0252,2,9761.35,0.25,No
O046845,2025-09-21,C01231,P0498,1,2485.01,0.1,No
O046846,2025-01-23,C02182,P0162,2,8782.9,0.0,No
O046847,2025-09-07,C01250,P0448,1,15523.05,0.05,No
O046848,2025-11-08,C04115,P0310,3,18951.16,0.05,No
O046849,2025-01-28,C08210,P0341,1,4133.83,0.25,No
O046850,2025-07-22,C07192,P0056,5,2449.88,0.1,No
O046851,2025-11-07,C08212,P0005,1,13624.55,0.25,No
O046852,2025-06-13,C03475,P0035,1,1631.97,0.25,No
O046853,2025-01-09,C00815,P0500,2,10345.0,0.15,No
O046854,2025-08-31,C02513,P0477,1,3109.27,0.1,No
O046855,2025-08-19,C06055,P0180,2,525.95,0.1,No
O046856,2025-04-16,C04647,P0076,1,9861.76,0.05,No
O046857,2025-11-07,C05660,P0122,4,21161.99,0.15,No
O046858,2025-04-09,C01474,P0327,1,10096.21,0.0,No
O046859,2025-10-11,C04522,P0407,3,22191.87,0.1,No
O046860,2025-02-19,C06095,P0065,2,16123.27,0.0,No
O046861,2025-10-18,C06722,P0285,1,11223.2,0.05,No
O046862,2025-11-04,C02011,P0094,1,11217.58,0.2,No
O046863,2025-10-04,C06035,P0427,1,7577.62,0.05,No
O046864,2025-03-14,C02764,P0310,1,18951.16,0.15,No
O046865,2025-03-03,C08554,P0353,1,2607.46,0.05,No
O046866,2025-07-16,C06144,P0290,1,21246.93,0.0,No
O046867,2025-10-07,C06117,P0180,2,525.95,0.1,No
O046868,2025-05-05,C06826,P0099,5,22631.19,0.1,No
O046869,2025-07-22,C03037,P0174,1,10290.08,0.05,No
O046870,2025-05-15,C07614,P0001,1,7612.3,0.2,No
O046871,2025-05-09,C08529,P0068,1,20578.36,0.05,No
O046872,2025-07-05,C05852,P0498,1,2485.01,0.15,No
O046873,2025-06-08,C00278,P0265,3,10366.68,0.1,No
O046874,2025-09-21,C06017,P0191,1,626.87,0.1,No
O046875,2025-07-13,C00882,P0191,1,626.87,0.2,No
O046876,2025-09-24,C02301,P0410,4,2644.84,0.15,No
O046877,2025-08-24,C06941,P0403,1,1635.22,0.15,No
O046878,2025-06-03,C04844,P0193,2,3787.37,0.0,No
O046879,2025-11-21,C04215,P0066,1,1662.76,0.2,No
O046880,2025-06-12,C00768,P0054,1,17562.76,0.15,No
O046881,2025-10-02,C08360,P0450,4,3768.61,0.15,No
O046882,2025-03-26,C03382,P0498,3,2485.01,0.1,No
O046883,2025-12-11,C06492,P0374,3,23513.09,0.2,No
O046884,2025-02-11,C00251,P0285,1,11223.2,0.2,No
O046885,2025-10-25,C04559,P0301,1,15548.74,0.15,No
O046886,2025-07-16,C04341,P0042,3,7539.1,0.0,No
O046887,2025-06-28,C06612,P0218,1,14742.31,0.0,No
O046888,2025-03-12,C02254,P0493,1,7635.46,0.05,No
O046889,2025-01-29,C07853,P0350,1,12750.43,0.1,No
O046890,2025-01-25,C09266,P0230,2,890.89,0.2,Yes
O046891,2025-07-23,C08813,P0430,1,16347.68,0.15,No
O046892,2025-02-22,C00671,P0124,1,19783.72,0.15,No
O046893,2025-05-17,C06274,P0295,1,11181.05,0.15,No
O046894,2025-06-18,C04409,P0394,1,8659.15,0.1,No
O046895,2025-02-05,C03330,P0409,2,15684.48,0.15,No
O046896,2025-08-14,C07086,P0134,1,3674.71,0.05,No
O046897,2025-12-11,C02247,P0168,2,3607.78,0.25,No
O046898,2025-10-21,C00859,P0469,2,3816.83,0.1,No
O046899,2025-05-14,C04253,P0181,1,12013.83,0.0,No
O046900,2025-07-01,C02581,P0453,2,20727.68,0.05,No
O046901,2025-12-14,C02308,P0142,3,8087.47,0.15,No
O046902,2025-12-22,C08735,P0491,2,8364.26,0.2,No
O046903,2025-04-05,C08279,P0285,1,11223.2,0.05,No
O046904,2025-05-04,C06947,P0435,1,22624.86,0.25,Yes
O046905,2025-04-29,C07437,P0500,1,10345.0,0.15,No
O046906,2025-08-29,C02976,P0367,5,18608.6,0.05,No
O046907,2025-04-28,C09062,P0058,1,13301.55,0.15,No
O046908,2025-03-14,C07152,P0318,1,13195.76,0.25,No
O046909,2025-05-14,C02750,P0245,2,3072.76,0.05,No
O046910,2025-10-02,C08899,P0008,3,19593.07,0.2,No
O046911,2025-06-20,C05635,P0194,5,6380.09,0.2,No
O046912,2025-04-11,C02825,P0049,1,5963.99,0.05,No
O046913,2025-11-28,C06315,P0267,3,462.73,0.1,No
O046914,2025-04-09,C07495,P0191,1,626.87,0.25,No
O046915,2025-11-18,C09914,P0009,1,8063.78,0.05,No
O046916,2025-09-11,C09258,P0073,1,12023.56,0.1,No
O046917,2025-09-29,C09808,P0430,1,16347.68,0.15,No
O046918,2025-10-11,C08206,P0263,1,14505.92,0.15,No
O046919,2025-10-05,C07661,P0197,1,1509.15,0.15,No
O046920,2025-08-15,C00244,P0387,2,11057.06,0.05,No
O046921,2025-10-24,C01321,P0288,1,3473.28,0.1,No
O046922,2025-09-22,C01499,P0376,4,18265.52,0.0,No
O046923,2025-07-11,C04362,P0421,3,13100.37,0.0,No
O046924,2025-12-25,C08697,P0187,4,9100.08,0.2,No
O046925,2025-12-27,C07568,P0023,1,8438.67,0.2,No
O046926,2025-04-25,C02815,P0486,1,11074.34,0.0,No
O046927,2025-01-10,C06774,P0243,5,18295.52,0.0,No
O046928,2025-07-06,C05686,P0125,1,11687.32,0.15,No
O046929,2025-10-06,C08200,P0014,3,13012.44,0.1,No
O046930,2025-10-16,C07542,P0302,2,16386.98,0.15,No
O046931,2025-07-27,C01098,P0272,1,11818.79,0.1,No
O046932,2025-01-08,C07405,P0133,1,1558.75,0.15,No
O046933,2025-09-11,C08486,P0446,1,19589.73,0.2,No
O046934,2025-07-09,C06832,P0208,1,18850.02,0.2,No
O046935,2025-10-26,C08119,P0202,1,18292.21,0.2,Yes
O046936,2025-12-21,C08591,P0138,2,10746.39,0.25,No
O046937,2025-09-13,C06822,P0111,2,2807.17,0.05,No
O046938,2025-07-08,C06902,P0208,4,18850.02,0.1,No
O046939,2025-12-05,C07245,P0090,1,14919.95,0.05,No
O046940,2025-05-30,C02573,P0313,1,12321.09,0.2,No
O046941,2025-12-31,C03106,P0200,2,8446.41,0.25,No
O046942,2025-02-17,C06449,P0298,4,18715.45,0.05,No
O046943,2025-07-21,C08789,P0185,2,7098.71,0.1,No
O046944,2025-08-11,C09904,P0327,1,10096.21,0.1,No
O046945,2025-07-22,C09504,P0336,1,8477.27,0.25,No
O046946,2025-05-11,C04719,P0261,1,3045.08,0.2,No
O046947,2025-07-29,C03102,P0018,1,14465.72,0.2,No
O046948,2025-04-24,C05456,P0144,1,11573.74,0.25,No
O046949,2025-02-20,C02573,P0074,2,17873.88,0.2,No
O046950,2025-01-19,C08129,P0094,1,11217.58,0.05,No
O046951,2025-10-30,C00158,P0461,1,14739.31,0.25,No
O046952,2025-01-16,C04728,P0352,1,9612.15,0.05,No
O046953,2025-11-21,C01558,P0186,3,3539.94,0.25,No
O046954,2025-06-19,C06563,P0415,1,6493.51,0.25,No
O046955,2025-06-10,C04896,P0064,2,12910.14,0.05,No
O046956,2025-09-03,C01658,P0435,1,22624.86,0.2,No
O046957,2025-10-05,C00967,P0328,1,4907.62,0.0,No
O046958,2025-07-12,C05314,P0285,1,11223.2,0.2,No
O046959,2025-03-09,C01960,P0473,1,4233.37,0.25,No
O046960,2025-12-26,C03988,P0084,1,17129.55,0.1,No
O046961,2025-03-23,C03875,P0152,1,10707.69,0.2,No
O046962,2025-03-18,C06280,P0396,2,21587.05,0.05,Yes
O046963,2025-09-22,C07379,P0344,4,16759.06,0.05,No
O046964,2025-08-07,C08890,P0008,1,19593.07,0.1,No
O046965,2025-03-10,C09953,P0271,1,14213.96,0.2,No
O046966,2025-04-08,C03314,P0124,3,19783.72,0.05,No
O046967,2025-04-20,C05721,P0213,5,17739.26,0.1,No
O046968,2025-11-07,C02279,P0473,3,4233.37,0.25,No
O046969,2025-04-03,C02634,P0292,3,7201.73,0.15,No
O046970,2025-05-14,C06423,P0206,2,18224.08,0.2,No
O046971,2025-10-24,C09443,P0381,4,10429.72,0.2,No
O046972,2025-01-12,C05839,P0139,3,20804.16,0.2,No
O046973,2025-02-28,C08791,P0251,4,6811.91,0.1,No
O046974,2025-08-17,C07492,P0114,5,16777.43,0.15,No
O046975,2025-08-19,C07969,P0011,2,4759.02,0.0,No
O046976,2025-10-08,C04990,P0323,1,6951.17,0.1,No
O046977,2025-08-27,C00639,P0353,1,2607.46,0.0,No
O046978,2025-06-16,C08220,P0124,1,19783.72,0.15,No
O046979,2025-09-07,C06653,P0365,4,15975.82,0.05,No
O046980,2025-12-09,C01752,P0412,4,16820.18,0.2,No
O046981,2025-12-11,C06108,P0007,1,12217.49,0.15,No
O046982,2025-07-07,C06623,P0363,3,7027.25,0.1,No
O046983,2025-05-18,C01474,P0045,1,1076.62,0.1,No
O046984,2025-12-11,C01058,P0351,1,3871.11,0.2,No
O046985,2025-10-14,C03383,P0208,1,18850.02,0.0,No
O046986,2025-10-25,C02703,P0331,1,9749.7,0.2,No
O046987,2025-02-15,C00869,P0456,1,9459.84,0.2,No
O046988,2025-05-09,C06985,P0230,1,890.89,0.25,No
O046989,2025-03-17,C02136,P0373,1,12155.24,0.25,No
O046990,2025-03-30,C03860,P0236,1,8593.46,0.15,No
O046991,2025-05-08,C00764,P0173,5,8803.19,0.2,No
O046992,2025-04-03,C08046,P0150,2,6600.29,0.05,No
O046993,2025-01-29,C06583,P0186,1,3539.94,0.0,Yes
O046994,2025-09-23,C00480,P0059,1,3395.63,0.2,No
O046995,2025-06-03,C06880,P0362,3,8617.59,0.15,Yes
O046996,2025-04-01,C09836,P0292,5,7201.73,0.15,No
O046997,2025-08-31,C02779,P0422,1,18145.59,0.15,No
O046998,2025-07-23,C07921,P0452,4,15438.54,0.1,Yes
O046999,2025-07-10,C05224,P0058,5,13301.55,0.2,No
O047000,2025-01-18,C00896,P0032,1,2633.5,0.1,No
O047001,2025-10-04,C00267,P0247,2,16117.91,0.1,Yes
O047002,2025-02-13,C03965,P0241,2,7162.63,0.25,No
O047003,2025-05-06,C08938,P0044,3,18218.13,0.1,No
O047004,2025-05-02,C01772,P0298,2,18715.45,0.0,No
O047005,2025-02-24,C06566,P0481,1,8029.95,0.2,Yes
O047006,2025-10-30,C03913,P0310,1,18951.16,0.1,No
O047007,2025-05-01,C07546,P0362,1,8617.59,0.0,No
O047008,2025-02-21,C03188,P0008,2,19593.07,0.25,No
O047009,2025-04-10,C06188,P0020,2,5439.99,0.25,Yes
O047010,2025-07-25,C07673,P0243,1,18295.52,0.1,No
O047011,2025-03-03,C07120,P0056,3,2449.88,0.1,No
O047012,2025-10-11,C05483,P0295,1,11181.05,0.2,No
O047013,2025-04-22,C04674,P0163,3,2615.63,0.15,No
O047014,2025-08-11,C04104,P0176,1,17886.76,0.15,No
O047015,2025-04-23,C05918,P0152,2,10707.69,0.15,No
O047016,2025-03-25,C09435,P0485,1,7560.69,0.2,No
O047017,2025-05-03,C04607,P0286,2,4709.15,0.05,No
O047018,2025-08-02,C06463,P0495,1,20517.27,0.15,No
O047019,2025-05-11,C06245,P0024,3,17483.52,0.05,No
O047020,2025-04-30,C02703,P0071,2,7923.88,0.25,No
O047021,2025-08-28,C04616,P0406,2,12908.5,0.2,No
O047022,2025-06-07,C02527,P0209,3,10967.3,0.25,No
O047023,2025-07-08,C03481,P0326,1,5859.79,0.05,No
O047024,2025-10-07,C08103,P0120,3,5310.31,0.0,No
O047025,2025-01-19,C07201,P0143,1,23632.34,0.0,No
O047026,2025-08-01,C02489,P0249,1,19785.71,0.2,No
O047027,2025-12-21,C06526,P0162,3,8782.9,0.05,No
O047028,2025-04-18,C00189,P0476,4,2480.78,0.15,No
O047029,2025-11-19,C06768,P0001,1,7612.3,0.2,Yes
O047030,2025-06-21,C04009,P0424,1,6838.02,0.25,No
O047031,2025-06-22,C08736,P0490,1,3065.18,0.1,No
O047032,2025-06-24,C05415,P0062,2,16115.62,0.25,No
O047033,2025-08-04,C05901,P0422,2,18145.59,0.2,No
O047034,2025-07-15,C02910,P0019,3,9482.8,0.05,No
O047035,2025-10-04,C07931,P0447,1,10287.3,0.2,No
O047036,2025-12-21,C00225,P0262,2,7684.71,0.2,No
O047037,2025-06-20,C05468,P0360,1,17684.13,0.1,No
O047038,2025-07-03,C02195,P0293,2,15944.22,0.25,No
O047039,2025-07-23,C08499,P0264,1,12209.88,0.2,No
O047040,2025-06-16,C04676,P0080,1,17977.8,0.1,No
O047041,2025-10-25,C01127,P0142,3,8087.47,0.25,No
O047042,2025-07-29,C05532,P0489,2,12739.8,0.05,No
O047043,2025-06-07,C06210,P0091,1,22504.82,0.1,No
O047044,2025-06-28,C07685,P0277,4,11257.04,0.15,No
O047045,2025-02-22,C00535,P0291,3,15322.65,0.05,No
O047046,2025-05-25,C00702,P0441,1,17258.72,0.05,No
O047047,2025-06-23,C01371,P0082,5,11815.11,0.0,No
O047048,2025-01-23,C07040,P0218,1,14742.31,0.0,No
O047049,2025-03-06,C09310,P0264,3,12209.88,0.1,No
O047050,2025-12-17,C09667,P0392,4,1078.24,0.25,No
O047051,2025-03-06,C09426,P0272,4,11818.79,0.0,No
O047052,2025-05-03,C08731,P0372,2,15319.49,0.0,No
O047053,2025-03-14,C05466,P0038,2,11122.17,0.1,No
O047054,2025-10-03,C09009,P0460,3,10115.31,0.1,No
O047055,2025-02-13,C02946,P0007,1,12217.49,0.1,Yes
O047056,2025-03-02,C09269,P0307,1,13485.03,0.2,No
O047057,2025-10-24,C03082,P0266,1,2292.24,0.15,No
O047058,2025-10-04,C02512,P0117,3,2920.82,0.05,No
O047059,2025-02-08,C03044,P0259,1,16552.2,0.2,No
O047060,2025-07-30,C04072,P0327,1,10096.21,0.15,No
O047061,2025-08-28,C03678,P0360,3,17684.13,0.15,No
O047062,2025-06-20,C00967,P0425,4,17071.6,0.15,No
O047063,2025-02-21,C01536,P0015,1,15325.83,0.15,No
O047064,2025-05-05,C05425,P0179,2,10627.48,0.15,No
O047065,2025-07-02,C04860,P0414,1,11956.0,0.2,No
O047066,2025-02-18,C09945,P0370,2,18082.34,0.15,No
O047067,2025-03-28,C00353,P0216,1,16041.01,0.25,No
O047068,2025-11-27,C02668,P0077,3,5450.5,0.1,No
O047069,2025-02-13,C02363,P0342,1,1495.62,0.2,No
O047070,2025-01-02,C01704,P0325,3,15942.94,0.05,No
O047071,2025-03-03,C00473,P0148,1,13777.13,0.0,No
O047072,2025-03-01,C04494,P0024,2,17483.52,0.2,No
O047073,2025-01-30,C05093,P0226,2,9984.99,0.05,No
O047074,2025-05-06,C02247,P0413,2,5144.6,0.05,No
O047075,2025-03-29,C08812,P0271,2,14213.96,0.0,No
O047076,2025-03-07,C05777,P0253,5,10271.09,0.25,No
O047077,2025-09-28,C06247,P0092,3,7934.45,0.1,No
O047078,2025-04-12,C03841,P0395,1,9824.25,0.25,No
O047079,2025-10-10,C05709,P0048,1,19441.71,0.0,No
O047080,2025-02-09,C08982,P0203,3,16028.5,0.25,No
O047081,2025-11-13,C09227,P0352,1,9612.15,0.25,No
O047082,2025-08-05,C04865,P0455,1,14048.14,0.05,No
O047083,2025-11-23,C02666,P0435,1,22624.86,0.15,Yes
O047084,2025-05-12,C06361,P0396,1,21587.05,0.0,No
O047085,2025-09-25,C09295,P0317,2,12356.6,0.25,No
O047086,2025-01-13,C01813,P0019,1,9482.8,0.15,Yes
O047087,2025-10-10,C06962,P0318,2,13195.76,0.15,No
O047088,2025-07-03,C05125,P0353,3,2607.46,0.25,No
O047089,2025-01-08,C06354,P0037,3,10291.69,0.15,No
O047090,2025-06-14,C07218,P0033,3,13043.99,0.15,No
O047091,2025-07-22,C09917,P0051,5,17680.6,0.1,No
O047092,2025-03-29,C03411,P0255,2,1699.87,0.15,No
O047093,2025-09-10,C05889,P0316,4,2730.51,0.05,No
O047094,2025-08-06,C09868,P0083,1,12215.68,0.2,No
O047095,2025-04-20,C02986,P0343,1,9080.05,0.15,No
O047096,2025-04-08,C01405,P0347,2,14123.0,0.1,No
O047097,2025-06-11,C03324,P0400,3,13264.71,0.25,No
O047098,2025-12-23,C06060,P0060,1,3881.09,0.25,No
O047099,2025-06-28,C07222,P0223,1,3310.47,0.2,No
O047100,2025-01-02,C00083,P0320,1,5620.69,0.0,No
O047101,2025-08-13,C00648,P0106,4,10459.23,0.05,No
O047102,2025-07-12,C06296,P0150,1,6600.29,0.0,No
O047103,2025-11-07,C02935,P0364,1,4103.42,0.15,No
O047104,2025-04-07,C05572,P0062,1,16115.62,0.2,No
O047105,2025-02-16,C04044,P0188,1,14941.63,0.2,No
O047106,2025-11-20,C00391,P0101,2,13922.97,0.1,No
O047107,2025-02-15,C02646,P0232,1,12424.02,0.1,Yes
O047108,2025-11-14,C01003,P0141,3,2035.24,0.1,No
O047109,2025-08-14,C03903,P0485,2,7560.69,0.15,Yes
O047110,2025-11-04,C09922,P0172,1,4438.12,0.0,No
O047111,2025-11-03,C03703,P0176,3,17886.76,0.1,No
O047112,2025-09-21,C01216,P0370,1,18082.34,0.05,No
O047113,2025-01-01,C04493,P0415,3,6493.51,0.15,No
O047114,2025-01-02,C00451,P0393,2,14985.7,0.0,No
O047115,2025-01-15,C00007,P0002,3,5371.84,0.2,No
O047116,2025-10-08,C03461,P0249,1,19785.71,0.2,No
O047117,2025-08-10,C05219,P0176,4,17886.76,0.05,No
O047118,2025-09-25,C03128,P0040,2,15323.09,0.05,No
O047119,2025-02-22,C04931,P0003,1,10585.98,0.1,No
O047120,2025-09-06,C07729,P0085,1,5720.07,0.1,No
O047121,2025-04-15,C09224,P0367,2,18608.6,0.25,No
O047122,2025-12-13,C01732,P0133,2,1558.75,0.25,No
O047123,2025-12-15,C04592,P0383,3,11515.25,0.25,No
O047124,2025-11-09,C01247,P0446,1,19589.73,0.0,No
O047125,2025-02-12,C01278,P0391,3,11535.68,0.15,No
O047126,2025-07-18,C05968,P0081,1,13623.7,0.15,No
O047127,2025-11-29,C00288,P0085,1,5720.07,0.05,No
O047128,2025-01-11,C01669,P0439,1,3613.6,0.1,No
O047129,2025-06-30,C09863,P0071,2,7923.88,0.1,Yes
O047130,2025-04-06,C07201,P0339,1,21242.63,0.05,No
O047131,2025-07-20,C09751,P0129,1,7722.21,0.2,No
O047132,2025-05-11,C01124,P0432,1,12911.73,0.1,No
O047133,2025-11-28,C03218,P0258,1,15355.66,0.1,No
O047134,2025-12-15,C09523,P0127,1,17886.19,0.05,No
O047135,2025-08-14,C07123,P0156,1,14385.21,0.0,No
O047136,2025-10-31,C08786,P0328,1,4907.62,0.1,No
O047137,2025-01-03,C03617,P0009,1,8063.78,0.0,No
O047138,2025-09-23,C08976,P0309,2,18448.65,0.05,No
O047139,2025-01-01,C05096,P0107,1,6236.09,0.0,No
O047140,2025-12-16,C00063,P0357,2,8239.11,0.25,No
O047141,2025-12-10,C07454,P0476,1,2480.78,0.15,No
O047142,2025-06-11,C00942,P0330,3,5761.4,0.25,No
O047143,2025-10-26,C08204,P0142,1,8087.47,0.15,No
O047144,2025-09-03,C04495,P0062,1,16115.62,0.1,No
O047145,2025-07-22,C07331,P0367,4,18608.6,0.1,No
O047146,2025-02-28,C00511,P0309,1,18448.65,0.15,No
O047147,2025-11-19,C07296,P0004,3,15784.44,0.0,No
O047148,2025-03-01,C03557,P0136,3,19292.56,0.15,No
O047149,2025-03-20,C06481,P0362,1,8617.59,0.15,No
O047150,2025-07-22,C05310,P0426,4,2971.43,0.05,No
O047151,2025-03-09,C02087,P0175,2,13593.53,0.05,No
O047152,2025-06-26,C01720,P0103,1,4834.76,0.1,Yes
O047153,2025-08-03,C03894,P0352,1,9612.15,0.15,No
O047154,2025-03-08,C04671,P0153,1,6665.42,0.0,No
O047155,2025-04-20,C06995,P0414,2,11956.0,0.15,No
O047156,2025-01-25,C09535,P0169,1,6371.73,0.05,No
O047157,2025-05-11,C03302,P0353,2,2607.46,0.25,No
O047158,2025-04-28,C02406,P0364,2,4103.42,0.0,No
O047159,2025-01-09,C08709,P0465,1,11969.59,0.1,No
O047160,2025-08-23,C04889,P0392,1,1078.24,0.25,No
O047161,2025-09-05,C02791,P0476,1,2480.78,0.1,No
O047162,2025-05-25,C05680,P0153,2,6665.42,0.05,No
O047163,2025-05-13,C07703,P0058,1,13301.55,0.1,No
O047164,2025-03-15,C07038,P0081,1,13623.7,0.1,No
O047165,2025-11-28,C01670,P0132,1,11747.66,0.05,No
O047166,2025-09-14,C06535,P0408,1,2687.66,0.05,No
O047167,2025-07-06,C08094,P0162,1,8782.9,0.0,No
O047168,2025-10-27,C09485,P0017,1,13574.72,0.15,Yes
O047169,2025-04-13,C01352,P0192,1,19584.26,0.0,No
O047170,2025-10-12,C07067,P0327,1,10096.21,0.1,No
O047171,2025-10-24,C03470,P0305,5,14699.06,0.25,Yes
O047172,2025-12-15,C00740,P0087,1,16436.2,0.2,Yes
O047173,2025-02-17,C09167,P0471,2,5308.44,0.25,No
O047174,2025-09-27,C04786,P0271,3,14213.96,0.25,No
O047175,2025-07-15,C06297,P0031,3,7777.47,0.05,No
O047176,2025-03-26,C00738,P0019,1,9482.8,0.1,No
O047177,2025-12-09,C08550,P0439,2,3613.6,0.0,No
O047178,2025-02-14,C03328,P0385,2,6379.95,0.05,Yes
O047179,2025-11-20,C04156,P0266,1,2292.24,0.15,No
O047180,2025-06-30,C06465,P0208,5,18850.02,0.0,No
O047181,2025-01-28,C00794,P0130,1,398.37,0.1,No
O047182,2025-04-02,C06600,P0149,1,14501.44,0.0,No
O047183,2025-02-15,C01439,P0201,1,1270.47,0.15,No
O047184,2025-07-04,C05754,P0402,2,17500.88,0.15,No
O047185,2025-01-12,C05974,P0200,3,8446.41,0.05,No
O047186,2025-10-07,C01938,P0022,3,14726.15,0.2,No
O047187,2025-05-16,C05345,P0085,2,5720.07,0.0,No
O047188,2025-03-19,C04713,P0470,3,2731.47,0.25,Yes
O047189,2025-06-02,C00405,P0014,1,13012.44,0.25,No
O047190,2025-05-12,C08114,P0388,1,19649.44,0.15,No
O047191,2025-07-05,C09407,P0207,1,5174.01,0.1,No
O047192,2025-11-04,C04079,P0321,3,327.01,0.0,No
O047193,2025-07-21,C07546,P0411,2,15202.78,0.1,No
O047194,2025-05-03,C03099,P0398,2,316.49,0.1,Yes
O047195,2025-07-21,C06716,P0052,4,637.5,0.15,No
O047196,2025-02-15,C03114,P0377,4,376.75,0.2,No
